#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1680262420030910400,54.5591,-4.28129,1.17731,0.930329,-0.061177,0.0452268,-0.358747,0.872563,-0.836505,-0.0413315,-0.000464907,-0.00480231,-0.000566155,-1.33353,1.26128,0.0664236
1680262420135930400,54.6394,-4.35881,1.17349,0.930342,-0.0612925,0.0449689,-0.358727,0.671498,-0.657999,-0.0296817,-0.000859621,-0.00522005,-0.00184377,-1.846,1.48321,0.198315
1680262420253161900,54.7072,-4.42448,1.17024,0.93069,-0.0613484,0.044816,-0.357833,0.570805,-0.518939,-0.0291827,-0.000273929,-0.00328663,0.0562357,-0.0277627,0.457324,-0.0355769
1680262420355933600,54.7812,-4.48368,1.16573,0.933692,-0.0610645,0.045127,-0.349934,0.860734,-0.616166,-0.0572849,1.786e-05,-0.00502156,0.261409,2.73462,-0.278762,-0.177881
1680262420474283600,54.8997,-4.57744,1.15845,0.937136,-0.0607551,0.0454007,-0.340623,1.04476,-0.914516,-0.0582966,0.000287149,-0.00598386,0.0146159,0.249523,-0.989617,0.074379
1680262420579510300,55.0101,-4.67472,1.15253,0.937169,-0.0608726,0.0450759,-0.340553,1.02896,-0.90802,-0.0551356,-0.000549219,-0.00632714,-0.000361717,-0.573748,0.475215,-0.0280376
1680262420699050900,55.1254,-4.77665,1.14628,0.937176,-0.0609918,0.0447475,-0.340555,0.92292,-0.817048,-0.0491743,0.000265612,-0.00505517,-0.000413563,-1.05752,0.909666,0.057771
1680262420803197600,55.2141,-4.85544,1.1415,0.93718,-0.061082,0.0444949,-0.340562,0.805218,-0.716442,-0.0422423,-0.0001183,-0.00496168,-0.000471871,-1.14668,0.972322,0.0668802
1680262420906642600,55.288,-4.92166,1.13774,0.937202,-0.0610967,0.0442683,-0.340529,0.620194,-0.561598,-0.0288377,0.00556103,-0.00563656,-0.000384476,-1.91988,1.46575,0.236622
1680262421012908000,55.3428,-4.97233,1.1355,0.937152,-0.060814,0.0438485,-0.340773,0.475842,-0.438147,-0.0195006,0.00835751,-0.00501965,-0.0232282,0.726705,-0.471283,-0.0320656
1680262421132501200,55.4159,-5.03532,1.13209,0.93811,-0.0602135,0.0433593,-0.338296,0.749377,-0.5845,-0.0395284,0.0138189,-0.00924358,0.124805,1.81829,-0.413554,-0.213981
1680262421236107700,55.5183,-5.11059,1.1262,0.941514,-0.0591069,0.0431023,-0.328937,1.1608,-0.868474,-0.0650679,0.0196177,-0.012595,0.147692,2.51966,-4.07103,0.0293394
1680262421337809700,55.6485,-5.21755,1.11959,0.941968,-0.0582962,0.0421599,-0.327902,1.34277,-1.10227,-0.0671031,0.0214568,-0.014459,0.000220084,0.461032,-0.375217,0.0682335
1680262421455984000,55.8042,-5.34635,1.11203,0.942079,-0.0579058,0.0408942,-0.327815,1.29022,-1.06481,-0.0592778,0.00667328,-0.0224746,0.00228866,-0.966182,0.72869,0.127788
1680262421558876100,55.9301,-5.45073,1.10582,0.942173,-0.0578424,0.0400659,-0.327657,1.16157,-0.962252,-0.0622071,0.00217534,-0.0080579,0.00313507,-1.42079,1.11196,-0.162494
1680262421675920400,56.055,-5.5546,1.09916,0.942241,-0.0578221,0.0398553,-0.327492,0.992683,-0.824869,-0.0536606,0.0067382,0.0018154,0.00159698,-1.36972,1.25114,0.0453901
1680262421793776300,56.1586,-5.64125,1.09407,0.942297,-0.0570509,0.0399999,-0.327447,0.76599,-0.642212,-0.0372333,0.0123467,0.00789241,0.00507432,-1.83751,1.37051,0.095033
1680262421899062700,56.2291,-5.70117,1.0908,0.94234,-0.0563975,0.0401712,-0.327416,0.652515,-0.550557,-0.0306673,0.0102268,0.00719912,-0.000391129,0.100198,0.0332951,-0.0486045
1680262422003957500,56.3038,-5.76362,1.08726,0.942515,-0.055672,0.0403395,-0.327014,0.827816,-0.657303,-0.0420309,0.0109164,0.0069401,0.0425874,2.60088,-0.993478,-0.26348
1680262422106530100,56.4115,-5.84063,1.08108,0.945392,-0.054429,0.0409403,-0.318741,1.23705,-0.788796,-0.0785972,0.0178955,0.007996,0.282358,4.81164,-1.3631,-0.320526
1680262422222610100,56.5753,-5.96024,1.07199,0.947512,-0.0530424,0.0417085,-0.312518,1.4861,-1.13822,-0.0769666,0.0094736,0.0190549,0.00532739,0.644294,-0.701874,0.0316007
1680262422323744400,56.7253,-6.07572,1.06411,0.947512,-0.0523362,0.0422041,-0.312572,1.46223,-1.12337,-0.0820725,0.00413613,0.00598647,-0.000289489,-0.785166,0.540452,0.0123363
1680262422441704700,56.8884,-6.2015,1.05491,0.947505,-0.0522541,0.0422961,-0.312594,1.3139,-1.01536,-0.0746228,-0.000169013,0.000151605,-0.000280875,-1.5446,1.14434,0.168432
1680262422543239100,57.0146,-6.29917,1.04765,0.947501,-0.0522306,0.0423042,-0.312609,1.15219,-0.893067,-0.066324,0.00089891,-5.38112e-05,-0.000328006,-1.69995,1.29901,0.125739
1680262422647084400,57.1233,-6.38367,1.04142,0.947499,-0.0521938,0.0423002,-0.312622,0.990077,-0.77033,-0.0564083,0.00129807,0.000171377,-0.000204099,-1.55429,1.1876,-0.00266893
1680262422763231100,57.2201,-6.45983,1.03592,0.947504,-0.052139,0.0423164,-0.312613,0.744109,-0.589941,-0.0416759,0.000986144,0.000564076,-0.000297357,-1.13752,0.810617,0.0491866
1680262422866803000,57.2955,-6.51947,1.03172,0.947499,-0.0520878,0.042335,-0.312633,0.767529,-0.60549,-0.0422082,0.000892962,0.000523592,3.12505e-05,1.04079,-0.749598,-0.0745169
1680262422968612600,57.3882,-6.59198,1.02648,0.947491,-0.0520131,0.0423681,-0.312667,1.03745,-0.807549,-0.0577938,0.00126971,0.000863467,0.00142858,3.25059,-2.46806,-0.157089
1680262423085342500,57.536,-6.70646,1.01801,0.947457,-0.0519738,0.0423792,-0.312775,1.43105,-1.10523,-0.0815866,0.000282051,-0.000162584,-0.00288636,2.86106,-2.1711,-0.123465
1680262423186764600,57.6883,-6.82393,1.00919,0.947435,-0.0519958,0.0423795,-0.312839,1.50846,-1.16312,-0.085912,-0.000372108,-0.000202415,-0.00052709,-0.309872,0.218362,0.0774807
1680262423302611400,57.8568,-6.95401,0.999978,0.9475,-0.0513315,0.0415676,-0.31286,1.38565,-1.05865,-0.0721603,0.0247614,-0.0168208,-0.000311151,-1.85584,1.44755,0.136649
1680262423420896800,58.0073,-7.07025,0.992318,0.947606,-0.0502946,0.0401302,-0.312895,1.2738,-0.974415,-0.064049,0.0222674,-0.0160289,-0.00576381,0.292471,-0.213672,-0.00566791
1680262423521850400,58.1425,-7.17469,0.985504,0.947743,-0.0493284,0.0388105,-0.3128,1.41399,-1.07783,-0.0713942,0.0275205,-0.0193147,-0.00112532,2.39348,-1.78184,0.0142796
1680262423637857400,58.3249,-7.3146,0.976814,0.947851,-0.0493395,0.0367774,-0.312717,1.72205,-1.31837,-0.0758137,-0.000395364,-0.0435701,0.0013381,2.70286,-2.09309,0.0494429
1680262423740017300,58.5158,-7.46067,0.968275,0.947957,-0.0502095,0.0344268,-0.312523,2.00421,-1.53273,-0.0875745,-0.0018382,-0.0511116,0.00130304,2.70842,-2.03402,-0.0364744
1680262423858092000,58.768,-7.6535,0.957765,0.948085,-0.0492754,0.0322,-0.312521,2.22255,-1.67909,-0.0935543,0.0329731,-0.0164296,-0.000406297,0.287585,-0.159224,-0.0364234
1680262423961509400,58.9963,-7.82755,0.948341,0.948198,-0.0477633,0.0309562,-0.312539,2.12924,-1.60942,-0.0892539,0.0355851,-0.0128084,0.000154834,-1.60713,1.19298,0.0332197
1680262424066062800,59.2034,-7.98506,0.940675,0.948189,-0.0474929,0.03127,-0.312575,1.92576,-1.46931,-0.067464,-0.00449144,0.0111915,-0.000627588,-2.17891,1.55542,0.105949
1680262424183881500,59.4137,-8.1456,0.933472,0.948141,-0.0475112,0.031983,-0.312647,1.66055,-1.27055,-0.0570393,-0.00129346,0.00892942,-0.00116696,-2.28269,1.74364,0.064072
1680262424287807400,59.5709,-8.26592,0.927853,0.948112,-0.0475635,0.032199,-0.312706,1.39284,-1.07026,-0.050248,-0.00295968,0.00109376,-0.0012478,-3.19341,2.38364,0.111338
1680262424396074500,59.7016,-8.36649,0.923004,0.948101,-0.0477263,0.0322356,-0.312709,1.1982,-0.924325,-0.045829,-0.00304602,-0.000809319,0.000419335,-0.960776,0.749321,0.0796285
1680262424499047300,59.8328,-8.46762,0.918179,0.948101,-0.0478888,0.0322256,-0.312686,1.26818,-0.976725,-0.0474079,-0.00266869,-0.00154751,0.000450177,1.98322,-1.46724,-0.0372098
1680262424616394100,59.991,-8.58901,0.912248,0.94809,-0.0480237,0.0322191,-0.312699,1.36629,-1.04778,-0.0507502,0.000446245,-0.000128199,-0.000648029,-0.181557,0.169219,-0.0194003
1680262424719629200,60.1276,-8.69384,0.907058,0.948079,-0.0479483,0.0323523,-0.31273,1.28413,-0.986451,-0.04868,-0.00128453,0.00524781,-0.000303989,-1.15696,0.83421,0.0694873
1680262424823229000,60.2527,-8.79005,0.902186,0.948066,-0.0478765,0.0325801,-0.312757,1.1489,-0.883466,-0.0438366,0.00227263,0.00302057,-0.000291881,-1.36515,1.0488,0.173435
1680262424942446900,60.3789,-8.88734,0.897445,0.948067,-0.0476669,0.0326185,-0.312784,0.977658,-0.753675,-0.0389731,0.00286194,0.00111636,-0.000248994,-1.33019,1.01859,-0.0933588
1680262425044914800,60.4719,-8.95935,0.893979,0.948068,-0.0475097,0.0326238,-0.312802,0.834857,-0.646542,-0.0308433,0.00250738,0.00100911,-0.00018179,-1.4171,1.05351,0.0862935
1680262425150998900,60.5509,-9.02076,0.891084,0.94807,-0.0473755,0.0326366,-0.312817,0.70506,-0.549138,-0.0253805,0.0016342,0.00119599,-0.000161624,-1.20671,0.889086,0.0868048
1680262425268867000,60.6254,-9.07911,0.888339,0.948072,-0.0472374,0.0326519,-0.31283,0.57637,-0.452024,-0.0207121,0.0021,0.000635202,-2.95233e-05,-1.01068,0.764062,0.0314146
1680262425372718000,60.6747,-9.11857,0.886638,0.948076,-0.0471859,0.0326659,-0.312822,0.383597,-0.314115,-0.012148,-0.000182066,-0.000239159,-0.000948117,-1.63683,1.32496,0.134013
1680262425476474000,60.7072,-9.14573,0.885659,0.948046,-0.0471872,0.0326484,-0.312917,0.283156,-0.238821,-0.0105054,6.45779e-05,-0.000282726,0.0227131,-0.58706,0.440924,-0.132631
1680262425594763500,60.7548,-9.18434,0.884141,0.948115,-0.0471767,0.0326092,-0.312712,0.539624,-0.427195,-0.0183935,0.00123538,-0.00136807,-0.0108979,2.13623,-1.60622,-0.115391
1680262425699922900,60.8243,-9.2388,0.881659,0.948011,-0.0471222,0.0324182,-0.313056,0.748064,-0.582815,-0.0263217,0.00315743,-0.00294349,-0.00596413,2.14963,-1.45332,-0.0915143
1680262425818348900,60.9215,-9.31428,0.878041,0.948019,-0.0471664,0.0321573,-0.31305,0.846472,-0.656238,-0.0312913,0.000664158,-0.00497043,0.000441147,0.108138,-0.0685484,0.00367498
1680262425921155500,61.007,-9.38064,0.874798,0.948035,-0.0472513,0.0319143,-0.313014,0.809167,-0.628057,-0.0295825,0.00120967,-0.00414006,0.000174694,-0.588387,0.469104,0.0168518
1680262426024753400,61.0862,-9.44221,0.871892,0.948046,-0.0471702,0.0317257,-0.313012,0.728244,-0.56548,-0.0280616,0.00272667,-0.00229802,-4.10534e-05,-0.81071,0.622322,0.0189131
1680262426144511900,61.1635,-9.50293,0.869215,0.948064,-0.0470685,0.0315517,-0.312992,0.537414,-0.430356,-0.0163192,0.00200632,-0.00200594,0.00110792,-1.96285,1.25789,0.271066
1680262426247556400,61.2096,-9.5403,0.86762,0.94798,-0.0470173,0.0314397,-0.313265,0.40446,-0.329405,-0.0133799,0.00145124,-0.00128736,-0.024973,-0.239632,0.260141,0.00806289
1680262426351388200,61.2588,-9.5797,0.865926,0.947822,-0.0469565,0.0313007,-0.313765,0.575206,-0.455369,-0.0191512,0.00154523,-0.00188743,-0.0332806,2.46245,-1.90994,-0.0473268
1680262426470350900,61.3604,-9.65897,0.862289,0.947875,-0.0467726,0.0310863,-0.313653,1.05224,-0.813406,-0.0392439,0.00884345,-0.000750739,0.0110414,3.36786,-2.50254,-0.194462
1680262426573173600,61.4849,-9.75517,0.857399,0.947848,-0.0461818,0.0311501,-0.313818,1.27616,-0.980124,-0.0527032,0.0046659,0.0109097,0.000141455,0.574921,-0.476201,0.00144441
1680262426690555700,61.6337,-9.86979,0.85133,0.947822,-0.045886,0.031966,-0.313857,1.22676,-0.946306,-0.0523548,-0.000564749,0.0145951,-4.18772e-05,-0.944931,0.721752,0.0439572
1680262426793864900,61.7576,-9.96563,0.846323,0.947806,-0.0456953,0.0326807,-0.31386,1.16307,-0.901395,-0.0474071,-0.000545955,0.0145442,0.000875443,0.328685,-0.250208,-0.00219948
1680262426900111900,61.8859,-10.0647,0.841118,0.947787,-0.0454887,0.0334054,-0.31387,1.31281,-1.01305,-0.0539131,-0.000665737,0.0147106,-0.000314993,2.10172,-1.58104,-0.122785
1680262427018367100,62.066,-10.2032,0.833752,0.947719,-0.04519,0.0343786,-0.314014,1.66034,-1.276,-0.068386,-0.00110991,0.0191696,-0.00222052,2.93665,-2.24693,-0.112046
1680262427121526000,62.2544,-10.348,0.825817,0.947656,-0.0447152,0.0350838,-0.314193,1.95287,-1.49523,-0.0852902,0.00731727,0.00935358,-0.00323033,2.81459,-2.12118,-0.230376
1680262427225386800,62.4773,-10.5188,0.815736,0.947599,-0.0447741,0.0351316,-0.314352,2.24058,-1.72009,-0.104101,-0.00375688,-0.00308075,-0.00333892,2.78101,-2.14371,-0.25455
1680262427331027600,62.7255,-10.7092,0.804342,0.947553,-0.0450249,0.0349187,-0.314477,2.44766,-1.87702,-0.110205,0.00463433,-0.0102778,-0.002062,0.829376,-0.52741,0.085495
1680262427452637100,63.0184,-10.9339,0.790669,0.947587,-0.0440692,0.0345392,-0.314554,2.34862,-1.79573,-0.115899,0.0138355,0.00780645,-0.000219505,-1.76939,1.26358,-0.35593
1680262427558141300,63.2527,-11.1137,0.779381,0.947593,-0.0435743,0.0348041,-0.314575,2.1191,-1.62646,-0.0994818,-1.56956e-05,0.00390697,0.000782238,-2.30442,1.70511,0.304582
1680262427663500100,63.46,-11.2731,0.769891,0.947595,-0.0437002,0.0349478,-0.314534,1.81862,-1.40114,-0.0823963,-0.00395361,0.00112207,0.000804678,-2.52279,1.92657,0.119365
1680262427769372800,63.6419,-11.4131,0.761768,0.947605,-0.0432473,0.0349286,-0.31457,1.72703,-1.32184,-0.0779845,0.0133541,-0.00193365,-0.00073199,0.470458,-0.311084,-0.0612391
1680262427875098900,63.8324,-11.5595,0.752682,0.947621,-0.0428953,0.0343313,-0.314636,1.88445,-1.44455,-0.0920944,0.00800278,-0.0110294,-0.00171937,1.88239,-1.44496,-0.075674
1680262427983406200,64.05,-11.7266,0.742406,0.947616,-0.0426757,0.0338317,-0.314735,2.12898,-1.63289,-0.0980019,0.0021373,-0.00259941,-0.00231014,2.41291,-1.87863,-0.0404853
1680262428104700400,64.3244,-11.9373,0.729425,0.947575,-0.0422512,0.0341393,-0.314882,2.30847,-1.76907,-0.115292,0.0027454,0.0205232,-0.000729727,-0.00923205,-0.0633208,-0.119259
1680262428209678000,64.565,-12.122,0.717141,0.947526,-0.0418111,0.0354275,-0.314945,2.18725,-1.68118,-0.115769,-0.000181506,0.0263586,-0.000140195,-1.73183,1.30742,-0.0474447
1680262428317106000,64.7846,-12.2909,0.70582,0.947472,-0.0414183,0.0367179,-0.315012,1.96322,-1.51191,-0.101616,-0.000536618,0.0247163,-0.000338663,-2.32284,1.76578,0.141386
1680262428426555100,64.9789,-12.4406,0.695776,0.947423,-0.0409993,0.0377783,-0.315089,1.71159,-1.31912,-0.089751,0.00534532,0.0135143,-0.00090091,-1.97357,1.54894,0.090779
1680262428535154600,65.1531,-12.5753,0.686256,0.947404,-0.0406714,0.0380401,-0.315158,1.45312,-1.12336,-0.0823189,0.00326756,-0.000653958,-0.000597717,-2.22302,1.70613,0.145863
1680262428646491300,65.3009,-12.6898,0.678113,0.947427,-0.0403775,0.0375967,-0.315181,1.22,-0.943033,-0.0688345,0.00797204,-0.0073173,-0.000284941,-1.98307,1.53333,0.180925
1680262428753549500,65.4156,-12.7789,0.671718,0.947456,-0.0401067,0.0371338,-0.315182,0.963491,-0.749442,-0.0523045,0.00612225,-0.00599244,0.00205088,-2.94133,2.15919,0.160429
1680262428860007600,65.5077,-12.8513,0.666706,0.947484,-0.0398082,0.0367724,-0.315178,0.806583,-0.630958,-0.0463103,0.00934932,-0.00274391,-0.000162916,-0.325407,0.277392,-0.149503
1680262428969642300,65.5988,-12.9229,0.661517,0.947517,-0.0389615,0.0365631,-0.315208,0.919039,-0.709668,-0.0543637,0.0207045,0.00352844,0.001827,2.64014,-1.8863,-0.191705
1680262429076828100,65.716,-13.0139,0.654386,0.947548,-0.0381858,0.0368344,-0.315178,1.19772,-0.92547,-0.0769963,0.00712892,0.0134201,0.00212298,2.61691,-2.00434,-0.292911
1680262429184993400,65.8499,-13.1176,0.646022,0.947564,-0.0376113,0.0374651,-0.315126,1.24996,-0.964375,-0.0784648,0.00656417,0.0150229,0.00193323,-0.293708,0.232974,0.0214933
1680262429306693700,65.9959,-13.2306,0.636954,0.947578,-0.0368792,0.0382147,-0.315081,1.14536,-0.882261,-0.0697319,0.011148,0.0173405,0.000982121,-1.13449,0.896181,0.101007
1680262429416134800,66.1125,-13.321,0.630036,0.947579,-0.0359925,0.0389264,-0.315093,1.00268,-0.773655,-0.0597108,0.010375,0.0165393,0.000854485,-1.36988,1.02307,0.118694
1680262429522638500,66.211,-13.3975,0.62417,0.947581,-0.0352207,0.0395197,-0.315099,0.856956,-0.663192,-0.051052,0.00894278,0.0141542,0.000850341,-1.34599,1.0002,0.0744996
1680262429631949600,66.2952,-13.4632,0.619092,0.947584,-0.034544,0.0400027,-0.315104,0.717246,-0.557109,-0.0455234,0.00663484,0.0107005,0.000844486,-1.15764,0.865586,0.0473752
1680262429738027800,66.3644,-13.5174,0.61463,0.947593,-0.0338987,0.0402481,-0.315117,0.592526,-0.460792,-0.0393179,0.0120725,0.00516555,0.000240608,-1.10903,0.847252,0.0740449
1680262429847156600,66.422,-13.5629,0.610793,0.947603,-0.0333752,0.0403201,-0.315133,0.48013,-0.378252,-0.0333634,0.00407344,0.00290388,0.000363049,-0.955359,0.687635,-0.0150834
1680262429955336600,66.4676,-13.5992,0.607604,0.94761,-0.0332251,0.0403624,-0.315121,0.385326,-0.307686,-0.0262895,0.00179946,0.00121267,0.000403955,-0.83412,0.621501,0.082914
1680262430066058500,66.5046,-13.629,0.605064,0.947621,-0.0331455,0.0403858,-0.315094,0.293798,-0.238888,-0.0203206,0.00159972,0.000922514,0.00182327,-1.28723,0.981832,0.0641787
1680262430172311600,66.526,-13.6476,0.60356,0.947598,-0.0331048,0.0403847,-0.315169,0.142973,-0.129648,-0.00954647,0.000392584,-0.000223418,0.00337477,-1.18664,0.904062,0.0202342
1680262430280695200,66.537,-13.6581,0.602888,0.947669,-0.0330718,0.0403897,-0.314958,0.0822687,-0.0821535,-0.00465792,0.00101092,-0.000123126,0.0265573,0.640756,-0.412467,-0.0124543
1680262430387788600,66.5573,-13.6756,0.601499,0.947717,-0.0330138,0.0404019,-0.314817,0.331521,-0.271207,-0.0220194,0.00066553,0.0013977,0.0102688,2.18498,-1.79775,-0.135285
1680262430510299100,66.6284,-13.7316,0.596605,0.948055,-0.0327863,0.0404982,-0.313809,0.739679,-0.572704,-0.0532713,0.00312941,0.0024646,-0.000367333,1.46954,-1.06081,-0.282985
1680262430619360100,66.7129,-13.797,0.590766,0.948056,-0.0325451,0.0406065,-0.313819,0.79408,-0.613057,-0.0552664,0.00386845,0.00361941,0.000255943,-0.0558578,0.0431669,-0.0060094
1680262430725782000,66.7955,-13.861,0.585026,0.94806,-0.0323092,0.040717,-0.313815,0.74304,-0.574386,-0.0532411,0.00359565,0.00300688,0.000390352,-0.670717,0.529659,0.0470901
1680262430819433500,66.86,-13.9111,0.580576,0.948066,-0.0321498,0.0407812,-0.313807,0.666048,-0.517131,-0.046296,0.00219742,0.00191644,0.000368843,-0.884018,0.653919,0.0340058
1680262430942904200,66.9276,-13.9645,0.575908,0.948058,-0.0319407,0.0408407,-0.313844,0.459702,-0.366036,-0.0337796,0.00342593,0.00268842,-0.000645579,-0.851282,0.681605,0.0613661
1680262431037120100,66.9665,-13.9959,0.573218,0.948082,-0.0316623,0.0409216,-0.313789,0.420206,-0.333957,-0.0297098,0.00556621,0.00409438,0.00743584,1.18028,-0.775519,-0.118194
1680262431144604600,67.0246,-14.0417,0.56895,0.947489,-0.0313593,0.0410299,-0.315591,0.655401,-0.513771,-0.0518018,0.00214023,0.00712371,-0.0130729,2.81951,-2.16768,-0.367732
1680262431254093800,67.1223,-14.1178,0.56147,0.947551,-0.0311703,0.0415696,-0.315353,1.08975,-0.845223,-0.0844278,-0.000300797,0.0127813,-0.00119622,4.56318,-3.47071,-0.393757
1680262431361727500,67.2679,-14.2303,0.550259,0.947476,-0.0309321,0.042408,-0.31549,1.49094,-1.15112,-0.115465,-0.000536831,0.0189648,-0.00237629,3.49094,-2.65838,-0.220133
1680262431473828700,67.4536,-14.3735,0.536006,0.947392,-0.0306171,0.0434296,-0.315633,1.79733,-1.38472,-0.141168,5.74559e-06,0.0195467,-0.00161054,1.86769,-1.39562,-0.147702
1680262431584641700,67.6563,-14.5295,0.520417,0.947341,-0.0302127,0.0444142,-0.315689,1.79484,-1.38039,-0.137839,0.00589693,0.0158099,0.000177535,-0.889476,0.742811,0.128424
1680262431691611200,67.8393,-14.6706,0.506379,0.947347,-0.0293359,0.0444675,-0.315747,1.64043,-1.25638,-0.127441,0.0155138,-0.00270328,-0.000297287,-1.76627,1.31303,0.253549
1680262431801764800,68.0061,-14.7992,0.4932,0.947381,-0.028839,0.043856,-0.315775,1.42894,-1.09881,-0.114339,0.0105394,-0.00908287,-0.000180358,-1.96884,1.48582,0.123095
1680262431910150400,68.1478,-14.9087,0.481887,0.947424,-0.0287474,0.0431862,-0.315748,1.21754,-0.940637,-0.0962057,0.000664534,-0.0130685,0.00102588,-1.86032,1.39575,0.213584
1680262432020480700,68.2684,-15.0021,0.472495,0.947471,-0.0289622,0.0425415,-0.315674,1.02007,-0.790848,-0.0785653,4.43905e-05,-0.0117919,0.00103503,-1.7099,1.30649,0.14199
1680262432128842400,68.3693,-15.0805,0.464594,0.947509,-0.0289783,0.0420751,-0.315622,0.842676,-0.65374,-0.0669472,0.00565725,-0.00515604,0.00066166,-1.59841,1.23713,0.0913786
1680262432238900800,68.4507,-15.144,0.458036,0.947528,-0.0287318,0.041956,-0.315602,0.689758,-0.537237,-0.0554872,0.0039666,0.00301064,0.000385701,-1.33494,1.00328,0.0635238
1680262432350119800,68.5187,-15.1973,0.452559,0.947532,-0.0284523,0.0420985,-0.315598,0.555759,-0.435642,-0.0449736,0.00364583,0.00467072,0.000359169,-1.12599,0.853572,0.114684
1680262432459266300,68.5725,-15.2398,0.44819,0.947534,-0.0282384,0.0422462,-0.31559,0.444298,-0.351052,-0.0366721,0.0027239,0.00372336,0.000388026,-0.934373,0.726373,-0.110126
1680262432569861300,68.6153,-15.274,0.444745,0.947538,-0.0280634,0.0423629,-0.315579,0.349632,-0.279683,-0.0276466,0.00193812,0.0023819,0.000398469,-0.811011,0.604112,0.070394
1680262432677405400,68.6485,-15.3007,0.442024,0.947547,-0.0278882,0.0424655,-0.315553,0.270276,-0.217833,-0.0247367,0.00326369,0.00274045,0.000749578,-0.653476,0.538499,-0.0973434
1680262432787777300,68.6732,-15.3211,0.440038,0.947581,-0.0277038,0.0425669,-0.315453,0.173643,-0.148982,-0.0134489,0.0015468,0.00287595,0.00616725,-2.21948,1.48162,0.205058
1680262432897750600,68.6843,-15.3315,0.439158,0.947583,-0.0276088,0.0426281,-0.315446,0.0607887,-0.063986,-0.00472636,0.00129448,0.000619986,0.000820252,-0.534452,0.420358,0.0482593
1680262433006133100,68.6891,-15.3371,0.438765,0.947574,-0.0275545,0.0426537,-0.315477,0.093687,-0.0881302,-0.00738222,0.00112797,0.00103179,-0.000662577,2.29804,-1.78526,-0.218361
1680262433116552500,68.7078,-15.3531,0.437288,0.947088,-0.0274773,0.0426747,-0.316936,0.256242,-0.210766,-0.0209706,0.00387547,0.00305221,-0.0194609,1.90016,-1.43058,-0.161207
1680262433224865100,68.7519,-15.3886,0.433619,0.946889,-0.0271601,0.0427959,-0.317541,0.601679,-0.475044,-0.0499208,0.00759801,0.00637194,0.0156007,6.5045,-4.97439,-0.592595
1680262433335840600,68.8403,-15.4581,0.426347,0.947025,-0.0265203,0.0430915,-0.317148,0.88176,-0.685219,-0.0734268,0.00885784,0.00933791,0.000523057,1.15863,-0.893258,-0.0994545
1680262433444490900,68.9406,-15.5363,0.418197,0.947013,-0.0259779,0.0436164,-0.317159,0.906572,-0.70496,-0.0757054,0.00451644,0.0134471,0.000480418,-0.321394,0.258567,-0.204441
1680262433538538500,69.0223,-15.6,0.411678,0.946998,-0.0256037,0.0441602,-0.317157,0.844506,-0.657969,-0.0670502,0.00404653,0.0136024,0.000638114,-0.860925,0.663651,0.115051
1680262433649382900,69.109,-15.6678,0.404764,0.946984,-0.0251844,0.0446828,-0.317159,0.734855,-0.573666,-0.0597477,0.00595178,0.00914432,0.000123505,-1.04688,0.828775,0.0664614
1680262433757532500,69.1741,-15.7195,0.399412,0.946923,-0.0247633,0.0448789,-0.317347,0.5032,-0.402602,-0.0402581,0.00608159,0.00488687,-0.0014851,-1.91591,1.39635,0.226943
1680262433867953300,69.2271,-15.7621,0.394953,0.946929,-0.0245525,0.0449299,-0.317339,0.489499,-0.39078,-0.042549,0.00215197,0.00168461,0.0571964,0.712951,-0.355597,-0.117005
1680262433977099300,69.2986,-15.8186,0.38875,0.947025,-0.0243225,0.0449521,-0.317066,0.805,-0.628884,-0.0712447,0.0038708,0.00179382,-0.00933447,3.59794,-2.74012,-0.329226
1680262434088074500,69.4134,-15.9078,0.378857,0.947118,-0.0239499,0.0450386,-0.316806,1.22906,-0.934088,-0.10855,0.00649461,0.00404293,0.0208614,4.15077,-2.05053,-0.52219
1680262434198820100,69.5804,-16.021,0.363762,0.950523,-0.0230147,0.0454239,-0.306453,1.71401,-1.0377,-0.158071,0.00668846,0.00495908,0.352086,4.26887,-0.156422,-0.428386
1680262434306585600,69.7915,-16.1338,0.343862,0.959094,-0.0208384,0.0462755,-0.278503,2.13889,-1.04815,-0.208744,0.0307899,0.0186206,0.557642,2.90671,-2.2317,-0.427628
1680262434415775000,70.0323,-16.2711,0.319777,0.962566,-0.0183782,0.0481393,-0.266104,2.2284,-1.3477,-0.230016,0.011829,0.0493998,0.0358863,-0.0947035,-0.722932,-0.0698698
1680262434535466600,70.2968,-16.4328,0.293047,0.962572,-0.0163319,0.0503271,-0.265813,2.09869,-1.27058,-0.209689,0.0302988,0.0361047,0.00208593,-1.76657,1.11335,0.253212
1680262434639762200,70.5036,-16.559,0.272496,0.962535,-0.0146481,0.0514452,-0.265828,1.87273,-1.13452,-0.184409,0.0148927,0.0203774,0.00208214,-2.33152,1.36936,0.540273
